E-Mail;Login;Name;Datum;Beginn;Ende;Pause_Minuten;Stunden
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;13.07.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;14.07.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;15.07.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;16.07.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;17.07.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;20.07.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;21.07.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;22.07.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;23.07.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;24.07.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;27.07.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;28.07.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;29.07.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;30.07.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;31.07.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;03.08.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;04.08.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;05.08.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;06.08.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;07.08.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;10.08.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;11.08.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;12.08.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;13.08.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;14.08.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;17.08.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;18.08.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;19.08.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;20.08.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;21.08.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;24.08.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;25.08.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;26.08.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;27.08.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;28.08.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;31.08.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;01.09.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;02.09.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;03.09.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;04.09.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;07.09.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;08.09.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;09.09.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;10.09.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;11.09.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;14.09.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;15.09.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;16.09.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;17.09.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;18.09.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;01.06.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;02.06.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;03.06.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;04.06.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;05.06.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;08.06.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;09.06.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;10.06.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;11.06.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;12.06.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;15.06.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;16.06.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;17.06.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;18.06.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;19.06.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;22.06.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;23.06.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;24.06.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;25.06.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;26.06.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;29.06.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;30.06.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;01.07.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;02.07.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;03.07.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;06.07.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;07.07.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;08.07.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;09.07.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;10.07.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;13.07.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;14.07.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;15.07.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;16.07.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;17.07.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;20.07.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;21.07.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;22.07.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;23.07.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;24.07.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;27.07.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;28.07.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;29.07.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;30.07.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;31.07.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;03.08.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;04.08.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;05.08.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;06.08.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;07.08.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;10.08.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;11.08.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;12.08.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;13.08.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;14.08.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;17.08.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;18.08.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;19.08.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;20.08.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;21.08.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;24.08.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;25.08.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;26.08.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;27.08.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;28.08.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;31.08.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;01.09.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;02.09.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;03.09.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;04.09.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;07.09.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;08.09.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;09.09.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;10.09.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;11.09.2026;08:00;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;14.09.2026;07:30;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;15.09.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;16.09.2026;07:30;17:00;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;17.09.2026;08:00;16:30;30;
karla.peters@demo-import.ganz-om.invalid;demo-ma-11;Karla Peters;18.09.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;01.06.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;02.06.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;03.06.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;04.06.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;05.06.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;08.06.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;09.06.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;10.06.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;11.06.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;12.06.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;15.06.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;16.06.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;17.06.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;18.06.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;19.06.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;22.06.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;23.06.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;24.06.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;25.06.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;26.06.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;29.06.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;30.06.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;01.07.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;02.07.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;03.07.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;06.07.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;07.07.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;08.07.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;09.07.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;10.07.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;13.07.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;14.07.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;15.07.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;16.07.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;17.07.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;20.07.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;21.07.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;22.07.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;23.07.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;24.07.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;27.07.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;28.07.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;29.07.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;30.07.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;31.07.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;03.08.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;04.08.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;05.08.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;06.08.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;07.08.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;10.08.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;11.08.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;12.08.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;13.08.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;14.08.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;17.08.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;18.08.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;19.08.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;20.08.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;21.08.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;24.08.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;25.08.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;26.08.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;27.08.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;28.08.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;31.08.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;01.09.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;02.09.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;03.09.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;04.09.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;07.09.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;08.09.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;09.09.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;10.09.2026;08:00;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;11.09.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;14.09.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;15.09.2026;07:30;17:00;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;16.09.2026;08:00;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;17.09.2026;07:30;16:30;30;
leon.richter@demo-import.ganz-om.invalid;demo-ma-12;Leon Richter;18.09.2026;08:00;17:00;30;
